"Units","FoodAisle","Base","ACAR","ALCO","BCAR","BCRYPT","BIOT","CA","CHO","CHOL","CL","CMON","CN3","CN6","CU","ENGFIB","FAT","FE","FOLT","FRUCT","GLUC","HFE","I","K","KCALS","KJ","LACT","MALT","MG","MILK","MN","NA","NCF","NHFE","NIACEQU","NMILK","OSUG","P","PANTO","PROT","RET","RIBO","SATFA","SE","STAR","SUCR","THIA","TOTCAR","TOTNIT","TOTSUG","TRANS","VITA","VITB12","VITB6","VITC","VITD","VITE","WATER","ZN","Fruit","DriedFruit","FruitJuice","SmoothieFruit","Tomatoes","TomatoPuree","Brassicaceae","YellowRedGreen","Beans","Nuts","OtherVeg","Beef","Lamb","Pork","ProcessRedMeat","OtherRedMeat","Burgers","Sausages","Offal","Poultry","ProcessedPoultry","GameBirds","WhiteFish","OilyFish","CannedTuna","Shellfish","CottageCheese","CheddarCheese","OtherCheese","AllCheese","AllFish","AllMeat","AllAnimal","CO2e"
"Grams","Chicken and turkey",54.928844445317615,3.3153821113558704,0.0,29.561160063178423,1.7834977330797042,1.240495099425896,10.724812401848942,2.354561491394441,42.020717840787405,131.93809648010765,1.662650161158365,0.13102388461100184,0.6647311360645153,0.04008056625668773,0.1987654078424709,3.825315884251022,0.40339071176041164,5.2108104713247805,0.11955319995200336,0.12591443144556808,0.12184961548788409,3.7902812692011407,183.0502202611437,94.98989171621291,399.07150273199386,0.05930426547267205,0.03215764029981009,15.070844298368907,0.27848246391528336,0.0418646017214815,96.97778859182732,3.2401615431008732,0.2774654342134502,7.795225615336248,0.21376044804508332,0.024034416028835326,120.31152768971666,0.6734987857725944,12.933246680526587,4.2232848443913324,0.07479136944370893,0.9610248054103242,7.224230542883336,1.8579641068517603,0.1361275482508273,0.05219973315902645,32.11255715546357,1.9123386961536322,0.4909031914973563,0.03984802617824056,9.57154671563796,0.12729437502145105,0.22196352106021763,0.29209691320007036,0.14550296889397843,0.3896144118826969,34.727866517590456,0.5236615679809744,0.07874718505450744,0.001678852366935941,0.05335824846693181,0.0,0.6107960817798389,0.2356370079023887,0.034994971103360896,0.2505857779184642,0.0,0.04377889027061591,1.3337501497176285,0.0,0.0,0.0,0.013712951991334875,0.0,0.0,0.0,0.0,43.14642294353918,0.01134342210624017,0.0,0.0,0.0,0.0,0.0,0.0,0.0220561515576865,0.04315144572232218,0.06520759728000869,0.0,43.171479317636745,43.236686914916746,279.93933335633744
"Grams","Fruit, fruit juice",167.3859159229293,9.085365577664533,0.0,62.10310756875022,32.97911518656489,2.241464444226652,19.5479127288102,20.806506691496995,0.0,118.60742442406122,0.2606640766450517,0.039466669135435624,0.11424871952144704,0.09345602797733095,1.5652850459764682,0.6465301840498784,0.4205418560892328,25.87104107694561,8.395556426922596,6.673017640912774,0.0,3.1345334597843584,315.4486624972776,88.96489214162467,378.7523383262376,0.0,0.0014680962076740627,20.303235396793756,14.241934924365594,0.25523538294326553,13.892287925647612,10.44631945120015,0.4205418560892328,0.8780498455103798,5.758977188834215,0.021294369203298056,27.565544410538028,0.3799827620322625,1.3011643275953348,0.0,0.051963170387459984,0.1390611436355246,0.2705041087142409,0.8063859051052046,4.900852689004351,0.2131804538988302,82.98464238320322,0.20268267116423747,20.000088995945195,0.00014761814948606106,13.741760985244511,0.02262485262052564,0.19825380377844212,35.29527132079478,0.0,0.4635236871436158,139.46078667815905,0.14908328815286465,110.70073442154582,2.516905660154337,52.12509723900388,0.9308105225559714,0.4956667510304607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.77722765445506
"Grams","Cooked vegetables",138.97388554973182,466.0494933880458,0.0,1860.0920169628528,62.74448736483301,1.9958443670764108,36.06809051207353,7.66241740560079,1.4937246124231782,227.11246245163156,0.5797405429402207,0.12117278263529056,0.3721796309059488,0.08600465151985442,2.1213872021180435,1.6386184265565147,0.6769147759455592,32.36196118687534,1.314043507323262,1.3954305869853563,0.0074842821903331755,4.0221930592575355,250.5206532433361,52.50796594553662,221.57737019110772,0.06952744431416337,0.03138009983698985,16.123767588221412,4.128937503594731,0.2187059788204317,124.27053073712781,8.803427089824588,0.6678810480413939,1.4120826841703702,0.5552196446065756,0.12597999630821938,50.96517862572077,0.34276559554349656,2.2959395318556455,2.3758067081187373,0.07114781988886976,0.364728943665462,1.8464780031194779,2.6633744521372034,1.743817093179804,0.11816879081645655,2124.637321729303,0.3934393260027469,4.68418363455857,0.016900826948325672,356.6920639862526,0.016495523713680026,0.12504198396969196,19.676561026740774,0.01117186630407392,0.9698030511264446,122.2925585246794,0.4482524212609732,0.02222808587525303,0.00046291752098035985,0.0014607238210118955,0.0,19.28162417102928,1.6503999014475976,21.89566902263506,25.496667899201856,0.37973664951235364,0.03072436860154411,46.574917013274906,0.02717800083367803,0.0,0.0,0.0,0.0,0.0,0.0,0.027091237648487948,0.06399827807600568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09491826061212545,0.04459295100431312,0.13951121161643856,0.0,0.11826751655817168,0.2577787281746102,276.0765796362208
"Grams","Savoury sauces, pickles, gravies & condiments",40.40538349659874,2.808907553294759,0.0,120.1587588041993,6.122978145445599,0.744065884550342,18.27969608225011,5.353426178840065,3.5922860856659207,500.67350003035494,1.9351655986318077,0.21571469095596799,1.0374665667673049,0.04306055771292618,0.3937824860878292,4.144238859118365,0.48418260512526773,7.53423236926237,0.7784381263541442,0.7324473361688337,0.00465165508745086,2.6888034866930757,87.8849324542602,60.76312554799716,253.25383175318302,0.06185422870148243,0.004818103623110864,6.7404662000208155,1.0431158638358218,0.07847447937464025,352.8528406546661,2.688343955505311,0.47025514309607286,0.794297541899958,2.2260563079287343,0.010638213429842459,19.492085342121218,0.0909693838050253,0.863413259374462,6.211135347338735,0.041306475126291375,0.7013872231809669,0.7068312899315267,2.082171952106697,1.685111547446324,0.0612600590145921,124.63370195993168,0.13730129654056905,3.2707649037363753,0.032646817900992844,27.02316285927023,0.05666837486543267,0.0438031860542972,1.019194466403356,0.017224800463817618,1.3849951905941091,28.30434898596674,0.11786234195571128,0.2065264316770973,0.00672170005303484,0.091120031022343,0.0,4.47515825325903,2.921662880087455,0.06702452096793104,0.7250255077087231,0.14026465690844533,0.04908341923954393,0.8585844781503507,0.0002010761918575372,0.0,0.0,0.12061771291242501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017710050584603825,0.0,0.0013425156340041088,0.0,0.021052453407515773,0.18696244917191124,0.208014902579427,0.019052566218607937,0.12081878910428254,0.3478862579023174,122.41562774034311
"Grams","Salad and raw veg",52.980684089966694,195.8678269692482,0.0,510.40456653418715,10.207622008377756,0.5607174540409219,15.715448728739796,1.804204922837903,0.23614945409623805,54.873122527882515,0.18430293973137576,0.040193948142010036,0.12034440058193209,0.02060839947182725,0.6644294269830511,0.45360796195924596,0.21140078587367392,18.290007216325034,0.6725506015712361,0.6150416822857895,0.0,1.1957799224622117,118.92704461888857,13.092089008224471,55.6266131519675,0.0015084831388656145,0.0,5.933916762717352,1.6110883124622115,0.07623117089302119,14.656965809628332,3.311681272960666,0.21140078587367392,0.340976135798425,0.04936720024435722,0.007251709794308193,14.248923402600086,0.142160500435634,0.5702127712585927,0.6875449450059975,0.02391279555300753,0.07026173199046107,0.21113375906146278,0.07595576994011194,0.36252463923304823,0.039474937284906156,613.5253115322568,0.09934194040252739,1.6584037125555544,0.002038093459347664,102.9385271337633,0.0033879313242452243,0.04344788635988393,11.012066145144733,0.0005937999176422412,0.3144497790933901,48.72449151441801,0.09455121306573575,0.0,0.0,0.0,0.0,18.04038923079238,0.0,5.571949859708685,8.35057751564059,0.0,0.0,19.818505233466766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.89913469190883
"Grams","Tap water",474.94268186093643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.683917616308527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.94268186093643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14248280455828094
"Grams","Nuts and seeds",5.063192616443284,0.0,0.0,0.6935543164224074,0.0,2.7217541379668897,4.542714837239181,0.7149468366306949,0.0,14.090733472242523,0.9682079035184952,0.04549566925104739,0.7063779585871478,0.046779923271993124,0.26117136423338777,2.2399209890814378,0.16643046459852115,2.9424275050287148,0.04565907857964314,0.04476854475827633,0.0,0.49186460963465484,33.22167419649899,26.36603043204893,109.28463719899649,0.0,0.0,9.435067379642526,0.19908707279190516,0.0914719635708327,9.037076712715233,0.27156190336424707,0.16643046459852115,0.5012487621104018,0.10109846211550436,0.0023416724161724055,19.978699826189,0.06648304795147895,0.8753009896357032,0.0325491064333538,0.008094245456410623,0.41369016264775116,0.7396423056062161,0.41467777618969737,0.20770274815860842,0.02150812051609545,0.6935543164224074,0.1594598536513667,0.3003419468913577,0.0005245965597090949,0.1500939239635423,0.0,0.021435894374831482,0.007606047665823704,0.0,0.40362532164711096,0.7020416385877808,0.15755786572787753,0.0,0.12663846464155645,0.0,0.0,0.0,0.0,0.0,0.0,0.02049028086142648,3.480380271142351,0.008131063833899397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5732392980075
"Grams","Potato",121.67830486770971,8.190116642414228,0.0,34.00069141871791,1.0093016077128618,0.19498532934990676,16.968134466082326,31.299263428092992,0.80760091581958,233.1467664052553,3.30100003419754,0.1769292587679571,1.566408032359289,0.11122605972814495,2.011248956268469,6.596060158062667,0.743928668930124,27.03929774079247,0.46455738662234575,0.5606509873397598,0.00013578016971826015,2.7820011794053836,634.3057413195803,189.61275696124542,799.5023780285387,0.04390086240375176,0.003979897929198832,31.294966326208243,1.4620247776287079,0.21643052012032238,92.1834842804557,8.262929475674918,0.74366757132618,1.7002541536522173,0.04123269875779525,0.004738971812823713,69.73531496238358,0.5325107407867813,3.2210161870746563,2.727831000751706,0.04162881351604947,1.1579194812902986,0.32455342187487074,29.801179904568667,0.43786245869295337,0.2190304943594046,38.60174804555103,0.5278796005491851,1.503333389146793,0.03278814782813391,9.134331078176794,0.0028656741860862978,0.17046147264269546,10.905596759556301,0.009617227974479338,1.4958961870620544,78.18569702043384,0.4349030991679364,0.0,0.0,0.0,0.0,0.02539090871208787,0.0,0.0,0.06820450961110272,0.0,0.05287514297906319,0.09105577868929007,0.0,0.0,0.0,0.01927382138393496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03433566982861008,0.00026294792633323096,0.034598617754943314,0.0,0.01927382138393496,0.053872439138878285,180.4911087140571
"Grams","Fish",35.80108257954221,0.09373132010978306,0.0,2.980916578806455,0.0865261837215952,1.119275123463828,15.927601076235868,2.2545963231798316,21.21141062101808,154.37642985006815,1.2237775780893188,0.3919017857390585,0.3434589345994856,0.04498920544537318,0.09045416369014742,2.9753146915138493,0.3252260646317117,3.259857302694721,0.015260079397142549,0.025649822823642778,0.11301097973462337,25.50779605684414,101.83185149918104,61.32496654939934,257.00176580202185,0.04980869582571533,0.05420725036249474,9.778709536351524,0.15956852889573853,0.027267473369253406,107.15838430281188,2.2685767597133815,0.21382059409806833,2.994713455632393,0.05586838850811324,0.004544205196537268,67.9769559420506,0.17397645855230667,6.520548688052275,6.761740374523997,0.04309051232071716,0.6723548746769276,12.142947716507528,2.040202621324589,0.06325103028726449,0.033329467816040494,3.090195114372561,1.0431737678254296,0.21581038589205798,0.02145321978373882,7.27311218756937,1.1431319586739321,0.06788871093254877,0.10723088526882711,0.8592923100924473,0.6116754618732407,23.67787118641835,0.265114634858935,0.00013208205228097743,0.0,0.002483287702995016,0.0,0.08208506568865079,0.055873759221175046,0.01669855882698191,0.014364244494344114,0.0065461153715840525,0.0,0.12291007510458914,0.0,0.0,0.0,0.0,0.0,0.0,0.01055962130730553,0.0,0.01689539409168885,0.0,0.0,9.992411673531615,9.04355251227087,4.3470007310830265,3.19362610426051,0.0,0.06804858209020632,1.5856562181451428e-05,0.06806443865238777,26.57659102114604,0.02745501539899438,26.672110475197428,150.35666331517632
"Grams","Rice",35.121680075002345,2.3149726105244732,0.0,10.01458940572078,0.09104957456277307,0.43450105282618623,5.101272891926244,10.33206177050792,1.4538129753177287,53.58593122023407,0.35191013001418286,0.03449109781518056,0.23262150990463915,0.031170479099553876,0.14417265515403505,0.8164548171266972,0.05449205758704123,1.9805617658545722,0.021661097381331415,0.009011784025227778,0.0008154889616084124,0.27296024161692034,13.007173212034223,50.62917018883461,214.97707230174117,0.013588962382118108,0.0,3.767127193459653,0.056846186999388246,0.11004633577415684,27.208024642653413,2.1157134288139834,0.05334596454002929,0.6660483428914481,0.01960331160645959,0.0071189923522717614,16.655739666279704,0.09280979524814321,1.1370550879019483,0.1209110303860328,0.004432415116257749,0.13120693586099091,1.7986777336193367,10.25399623954037,0.02260439989772997,0.014829505378931036,11.226682879887187,0.1943206887793041,0.07423884016211224,0.0017406853977480418,1.989064830957326,0.00628028576109728,0.014819409093255742,0.11054647117132353,0.002111894307309152,0.19174381252206193,22.806478688612376,0.15801516506329522,0.0,0.02028832987465425,0.0,0.0,0.005968777798086201,0.028075362235442502,0.01851864612255138,0.14421099278056643,0.014340603383467895,0.007608123702995343,0.5448694249167549,0.0,0.0,0.0,0.009947962996810335,0.0,0.0,0.0,0.0,0.13129121885907738,0.0,0.05730465235059756,0.0,0.0,0.0,0.07188465064076759,0.0,0.005462558080101724,0.0,0.005462558080101724,0.07188465064076759,0.19854383420648528,0.2758910429273546,164.7224205502772
" ","Legumes, beans, pulses",41.86454909175093,1.2001688186205304,0.0,42.52676222511655,0.027568040764666693,0.7747915074911258,16.698206114503236,5.507099418136104,0.055068123887475846,122.21483705746374,0.1509969514810767,0.05351000140562838,0.15346812591843506,0.07593626574010649,1.5624160589923006,0.48936715945876486,0.6541877312025901,13.657419107343204,0.21245082369315915,0.1756409371398624,0.0005326548880602705,0.44296601837604327,102.18323361971584,33.961717287105074,143.7905704688066,4.047735053163022e-05,0.0011627279627607092,12.205712500015723,0.8051865189978051,0.14800186289040576,67.88050800455721,2.5986629128788183,0.6536550763145297,0.764023936908072,0.9285931643328694,0.07143720398952144,37.80304180274991,0.06123426911554656,2.221909465500505,0.02469118382429443,0.019519353157516718,0.07453370098953871,1.0196077896582285,3.771285594760511,1.2720821126861752,0.09781443530302905,43.12974195868116,0.34980861782282546,1.7337138474700668,0.0011255855180703365,7.2599299681365626,0.0011582194969918256,0.0391262223637391,1.6261045179788822,0.0007529887007655196,0.1407652846493492,31.13573808173069,0.28522381641264477,0.0,0.0,0.020506409100841047,0.0,4.4181652583035405,1.4278228151792032,0.0,0.003219530162182829,16.090814160360544,0.0,14.38716285415934,0.0,0.0,0.0,0.0,0.0,0.0,0.0957853828040038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0957853828040038,0.0957853828040038,70.84629569314359
